,NEPA_DOC_NBR,PROJECT NAME,LMU – REGION,REGION_ID,DISTRICT_ID,LMU (ACTUAL),PROJECT CREATED,INITIATION DATE,INITIATION FY,DECISION SIGNED,SIGNED FY,DECISION TYPE,APPEALED OR OBJECTED?,NO COMMENTS OR ONLY SUPPORT?,LITIGATED?,ELAPSED DAYS,HF Fuels management – purpose,TM Forest products – purpose,VM Vegetation management (non-forest products) – purpose,NEPA_SIGNED_DATE,REGION,DATE_COMP_MIN,DATE_COMP_MAX,PROJECT_DUR_CURRENT,PERCENT_PROJ_COMP,DATE_AWARD_MIN,DATE_AWARD_MAX,FY_AWARD_MIN,FY_AWARD_MAX,FY_PLAN_MIN,FY_PLAN_MAX,FY_COMP_MIN,FY_COMP_MAX,PROJECT_DUR_PLAN_YR,ACT_AREA_DIFF,TOT_AREA_PLAN,TOT_AREA_COMP,NBR_ACTIVITIES,FIRE,RANGE,REC,TIMBER,SAW,WILDLIFE,RESTORE,MISC,ENGI,RICHNESS_TEST,PLAN_TO_AWARD_AVE,PLAN_TO_COMP_AVE,FIRST_ACTIVITY,LAST_ACTIVITY,PROJ_RICHNESS,PROJ_DIVERSE,PROJ_EVENNESS,AREA_RICHNESS,AREA_DIVERSE,AREA_EVENNESS,TOTAL_PROJECT_DAYS,NEPA_TO_LAST_ACT,NEPA_TO_FIRST_ACT,NEPA_TO_CONTRACT,PROJ_COMP,NEPA_COMP,PROJ_INIT,PROJ_AWARDED,ASSESSMENT_TIME,IMPLEMENTATION_TIME,NEPA_TO_FIRST_ACT_MAX,NEPA_TO_CONTRACT_MAX,TOTAL_PROJECT_DAYS_MAX,PROJECT_CREATED,NEPA_COMP2
835,32481,Pettiford Creek Project,R8,8.0,81103.0,Croatan Ranger District (11081103),04/07/2010,2010-04-07,2010.0,2010-07-13,2010.0,DM,0.0,1.0,0.0,97.0,1.0,1.0,0.0,2010-07-13,8.0,2012-10-03,2012-10-03,0.0,1.0,2010-09-13,2010-09-13,2010.0,2010.0,2010.0,2010.0,2013.0,2013.0,0.0,0.0,186.5,186.5,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Commercial Thin,Commercial Thin,1.0,-0.0,,3.0,1.0986122886681096,0.9999999999999998,910.0,813.0,813.0,62.0,True,True,True,True,97,813,813,62,910,2010-04-07,True
836,32496,Fivemile-Bell Landscape Management Project,R6,6.0,61208.0,Central Coast Ranger District/Oregon Dunes National Recreation Area (11061208),04/13/2010,2010-05-21,2010.0,2012-07-27,2012.0,DN,0.0,0.0,0.0,798.0,0.0,1.0,1.0,2012-07-27,6.0,2013-11-01,2021-11-01,2922.0,0.2327044025157232,2013-11-01,2021-11-01,2014.0,2022.0,2011.0,2025.0,2014.0,2022.0,14.0,-22.83636363636364,4905.700000000001,862.9000000000001,159.0,33.0,38.0,0.0,32.0,5.0,45.0,6.0,0.0,0.0,6.0,0.2045454545454545,0.7837837837837838,Invasives - Pesticide Application,Silvicultural Stand Examination,6.0,1.580765014139785,0.8822417524718467,19.0,2.912494403331052,0.989150878635484,4182.0,3384.0,462.0,462.0,False,True,True,True,798,3384,462,462,4182,2010-04-13,True
837,32507,First Thin,R8,8.0,81201.0,Enoree Ranger District (11081201),04/19/2010,2009-10-27,2010.0,2010-04-16,2010.0,DM,0.0,0.0,0.0,171.0,0.0,1.0,0.0,2010-04-16,8.0,2012-06-28,2012-06-28,0.0,1.0,2010-09-20,2010-09-20,2010.0,2010.0,2010.0,2010.0,2012.0,2012.0,0.0,0.0,41.5,41.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Commercial Thin,Commercial Thin,1.0,-0.0,,1.0,-0.0,,975.0,804.0,804.0,157.0,True,True,True,True,171,804,804,157,975,2010-04-19,True
838,32517,2011 Habitat Improvement and Fuels Reduction,R8,8.0,80907.0,Mena Ranger District (11080907),04/19/2010,2010-04-19,2010.0,2010-07-02,2010.0,DM,0.0,1.0,0.0,74.0,1.0,0.0,1.0,2010-07-02,8.0,2011-03-14,2018-03-13,2556.0,1.0,2011-03-12,2018-03-13,2011.0,2018.0,2011.0,2018.0,2011.0,2018.0,7.0,0.0,6765.0,6765.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,Underburn - Low Intensity (Majority of Unit),Underburn - Low Intensity (Majority of Unit),2.0,0.6365141682948128,0.9182958340544894,4.0,1.3296613488547582,0.9591479170272448,2885.0,2811.0,255.0,253.0,True,True,True,True,74,2811,255,253,2885,2010-04-19,True
839,32522,Upper Lake Winona Phase III Research Pine-Bluestem Stand Improvement,R8,8.0,80905.0,Jessieville Ranger District (11080905),04/20/2010,2010-04-19,2010.0,2010-05-21,2010.0,DM,0.0,0.0,0.0,32.0,1.0,0.0,1.0,2010-05-21,8.0,2010-07-22,2022-03-28,4267.0,0.6521739130434783,2010-07-22,2021-06-15,2010.0,2021.0,2010.0,2021.0,2010.0,2022.0,11.0,0.0217391304347826,6105.0,6106.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0333333333333333,Precommercial Thin,Tree Release and Weed,1.0,-0.0,,8.0,1.5537968151173531,0.7472183199062905,4361.0,4329.0,62.0,62.0,False,True,True,True,32,4329,62,62,4361,2010-04-20,True
840,32525,Upper White River Vegetation and Restoration,R6,6.0,60505.0,Snoqualmie Ranger District (11060505),04/22/2010,2011-11-28,2012.0,2012-06-13,2012.0,DN,0.0,0.0,0.0,198.0,0.0,1.0,1.0,2012-06-13,6.0,2016-09-30,2020-10-08,1469.0,0.3860759493670886,2013-12-03,2020-10-08,2014.0,2021.0,2014.0,2022.0,2016.0,2021.0,8.0,0.0,1637.1,724.3,158.0,87.0,0.0,0.0,62.0,9.0,0.0,0.0,0.0,0.0,3.0,0.1311475409836065,2.19672131147541,Commercial Thin,Burning of Piled Material,3.0,0.8588522520663944,0.7817610097076324,0.0,0.0,-0.0,3237.0,3039.0,1570.0,538.0,False,True,True,True,198,3039,1570,538,3237,2010-04-22,True
841,32535,Toohey Project,R9,9.0,90907.0,Tofte Ranger District (11090907),04/26/2010,2010-04-26,2010.0,2011-04-18,2011.0,DN,0.0,0.0,0.0,357.0,1.0,1.0,1.0,2011-04-18,9.0,2012-12-06,2022-06-01,3464.0,0.7864923747276689,2011-07-08,2022-06-01,2011.0,2022.0,2011.0,2030.0,2013.0,2022.0,19.0,-0.5067750677506775,26991.0,21118.0,918.0,162.0,1.0,0.0,684.0,9.0,37.0,25.0,0.0,0.0,6.0,0.075880758807588,0.703601108033241,Tree Release and Weed,Plantation Survival Survey,6.0,0.8056781078895122,0.449657513592839,21.0,0.8101624687738379,0.2661049426785129,4419.0,4062.0,598.0,81.0,False,True,True,True,357,4062,598,81,4419,2010-04-26,True
842,32539,2010 Hemlock Woolly Adelgid Suppression,R8,8.0,81100.0,National Forests In North Carolina All Units (11081100),04/27/2010,2010-04-16,2010.0,2010-08-31,2010.0,DN,0.0,0.0,0.0,137.0,0.0,0.0,1.0,2010-08-31,8.0,2011-09-15,2020-09-30,3303.0,0.8608247422680413,2011-09-15,2020-09-30,2011.0,2020.0,2011.0,2025.0,2011.0,2020.0,14.0,0.4919540229885058,1695.6999999999998,1660.5,194.0,0.0,61.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1896551724137931,0.1976047904191616,Fertilization,Fertilization,2.0,0.6226017685062908,0.8982244838727241,42.0,3.613366441383565,0.9667431342000492,3820.0,3683.0,380.0,380.0,False,True,True,True,137,3683,380,380,3820,2010-04-27,True
843,32542,Plains/Thompson Falls Ranger District Noncommercial Thinning and Pruning Project,R1,1.0,11600.0,Lolo National Forest All Units (11011600),04/27/2010,2010-04-27,2010.0,2010-08-10,2010.0,DM,0.0,1.0,0.0,105.0,0.0,0.0,1.0,2010-08-10,1.0,2010-09-15,2020-09-01,3639.0,0.8275862068965517,2010-09-15,2020-09-01,2010.0,2020.0,2010.0,2022.0,2010.0,2020.0,12.0,0.0,986.0,747.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0416666666666666,0.25,Precommercial Thin,Precommercial Thin,1.0,-0.0,,24.0,3.1282795608278717,0.9843381288747318,3780.0,3675.0,36.0,36.0,False,True,True,True,105,3675,36,36,3780,2010-04-27,True
844,32553,Lodgepole Pine Timber Stand Improvement Project,R4,4.0,40102.0,Vernal Ranger District (11040102),05/03/2010,2010-03-31,2010.0,2011-05-13,2011.0,DM,0.0,1.0,0.0,408.0,0.0,1.0,0.0,2011-05-13,4.0,2012-10-17,2014-09-15,698.0,0.9375,2012-09-12,2012-09-12,2012.0,2012.0,2012.0,2012.0,2013.0,2014.0,0.0,0.0,214.0,214.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4,Precommercial Thin,Precommercial Thin,1.0,-0.0,,1.0,-0.0,,1629.0,1221.0,523.0,488.0,False,True,True,True,408,1221,523,488,1629,2010-05-03,True
845,32575,Vick Range 1 - Longleaf Biomass Thinning 2010,R8,8.0,80104.0,Oakmulgee Ranger District (11080104),05/11/2010,2010-05-03,2010.0,2010-05-03,2010.0,DM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2010-05-03,8.0,,,,0.0,2010-09-24,2010-09-24,2010.0,2010.0,2010.0,2010.0,,,0.0,0.0,53.0,53.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Commercial Thin,Commercial Thin,1.0,-0.0,,1.0,-0.0,,0.0,0.0,0.0,144.0,False,True,False,True,0,4449,4449,144,4449,2010-05-11,False
846,32576,Vick Range 2 - Longleaf Biomass Thinning 2010,R8,8.0,80104.0,Oakmulgee Ranger District (11080104),05/11/2010,2010-05-06,2010.0,2010-05-07,2010.0,DM,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2010-05-07,8.0,,,,0.0,2010-09-24,2010-09-24,2010.0,2010.0,2010.0,2010.0,,,0.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Commercial Thin,Commercial Thin,1.0,-0.0,,1.0,-0.0,,0.0,0.0,0.0,140.0,False,True,False,True,1,4445,4445,140,4446,2010-05-11,True
847,32577,Vick Range 3 - Longleaf Biomass Thinning 2010,R8,8.0,80104.0,Oakmulgee Ranger District (11080104),05/11/2010,2010-05-03,2010.0,2010-05-03,2010.0,DM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2010-05-03,8.0,,,,0.0,2010-09-24,2010-09-24,2010.0,2010.0,2010.0,2010.0,,,0.0,0.0,42.0,42.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Commercial Thin,Improvement Cut,1.0,-0.0,,1.0,-0.0,,0.0,0.0,0.0,144.0,False,True,False,True,0,4449,4449,144,4449,2010-05-11,False
848,32578,Lodge Point Commercial Thin,R1,1.0,11700.0,Nez Perce-Clearwater National Forest All Units (11011700),05/11/2010,2010-05-14,2010.0,2011-09-30,2011.0,DN,1.0,0.0,0.0,504.0,1.0,1.0,0.0,2011-09-30,1.0,2012-04-26,2016-07-27,1553.0,0.6888888888888889,2011-12-28,2015-10-06,2012.0,2016.0,2012.0,2032.0,2012.0,2016.0,20.0,0.0,3044.0,1840.0,90.0,34.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.6774193548387095,Post Treatment Vegetation Monitoring,Post Treatment Vegetation Monitoring,2.0,0.662965753462289,0.9564574047992596,14.0,2.628671129412999,0.9960644279736912,2266.0,1762.0,209.0,89.0,False,True,True,True,504,1762,209,89,2266,2010-05-11,True
849,32582,Howard Elliot Johnson Fuels and Vegetation Management Project,R6,6.0,60701.0,Lookout Mountain Ranger District (11060701),05/11/2010,2010-07-23,2010.0,2011-05-06,2011.0,ROD,1.0,0.0,0.0,287.0,1.0,1.0,1.0,2011-05-06,6.0,2011-09-01,2021-11-01,3714.0,0.9844961240310076,2011-09-01,2021-11-01,2011.0,2022.0,2011.0,2022.0,2011.0,2022.0,11.0,-0.1456692913385826,20576.9,20307.9,516.0,266.0,9.0,0.0,223.0,18.0,0.0,0.0,0.0,0.0,4.0,0.8149606299212598,1.18503937007874,Precommercial Thin,Precommercial Thin,4.0,0.8918218119744012,0.6433134527460391,19.0,2.0156348501465287,0.684556502752571,4119.0,3832.0,118.0,118.0,False,True,True,True,287,3832,118,118,4119,2010-05-11,True
850,32583,Carter Creek - NWTF Prescribed Burn,R8,8.0,80906.0,Kiamichi Ranger District (11080906),05/11/2010,2010-07-22,2010.0,2011-01-11,2011.0,DM,0.0,1.0,0.0,173.0,1.0,0.0,1.0,2011-01-11,8.0,2011-04-28,2014-02-24,1033.0,0.8,2011-04-28,2014-02-24,2011.0,2014.0,2010.0,2022.0,2011.0,2014.0,12.0,0.0,15494.0,15424.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,"Pollinator habitat improved, restored or maintained",Broadcast Burning - Covers a majority of the unit,2.0,0.5004024235381879,0.7219280948873623,1.0,-0.0,,1313.0,1140.0,107.0,107.0,False,True,True,True,173,1140,107,107,1313,2010-05-11,True
851,32585,Panther Creek 2 - Prescribed Burn,R8,8.0,80906.0,Kiamichi Ranger District (11080906),05/11/2010,2010-07-22,2010.0,2010-11-18,2011.0,DM,0.0,1.0,0.0,119.0,1.0,0.0,1.0,2010-11-18,8.0,2012-04-19,2015-01-19,1005.0,1.0,2011-08-22,2015-01-19,2011.0,2015.0,2011.0,2015.0,2012.0,2015.0,4.0,-158.33333333333334,4524.0,4049.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.3333333333333333,0.6666666666666666,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,2.0,0.6365141682948128,0.9182958340544894,1.0,-0.0,,1642.0,1523.0,518.0,277.0,True,True,True,True,119,1523,518,277,1642,2010-05-11,True
852,32606,Bridge Fire Salvage and Reforestation Project,R4,4.0,40703.0,Powell Ranger District (11040703),05/18/2010,2010-09-30,2010.0,2011-05-13,2011.0,DN,1.0,0.0,0.0,225.0,0.0,1.0,0.0,2011-05-13,4.0,2011-09-30,2017-04-23,2032.0,0.7714285714285715,2011-09-30,2017-04-23,2011.0,2017.0,2011.0,2021.0,2011.0,2017.0,10.0,0.0,2598.6,2071.2,105.0,0.0,0.0,0.0,88.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0864197530864197,1.9506172839506173,Site Preparation for Planting - Mechanical,Watershed Resource Non-Structural Improvements Erosion Cont,2.0,0.4428149547000201,0.63884693917719,2.0,0.6689606161585174,0.9651061634819184,2397.0,2172.0,140.0,140.0,False,True,True,True,225,2172,140,140,2397,2010-05-18,True
853,32627,Tornado Recovery Project,R8,8.0,80707.0,Holly Springs Ranger District (11080707),05/20/2010,2010-05-28,2010.0,2010-07-26,2010.0,DN,0.0,1.0,0.0,59.0,1.0,0.0,1.0,2010-07-26,8.0,2011-04-10,2016-09-29,1999.0,0.6382978723404256,2010-10-01,2020-03-16,2011.0,2020.0,2011.0,2020.0,2011.0,2016.0,9.0,-2.8085106382978724,6300.7,6168.7,47.0,0.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0851063829787234,0.0666666666666666,Site Preparation for Natural Regeneration - Chemical,"Salvage Cut (intermediate treatment, not regeneration)",2.0,0.1029666604654124,0.1485494904303482,3.0,0.7595473914748635,0.6913698302025114,2316.0,2257.0,258.0,67.0,False,True,True,True,59,2257,258,67,2316,2010-05-20,True
854,32634,Buckthorn,R9,9.0,91902.0,Marienville Ranger District (11091902),05/24/2010,2010-05-18,2010.0,2010-06-21,2010.0,DM,0.0,1.0,0.0,34.0,0.0,0.0,1.0,2010-06-21,9.0,2018-10-07,2021-11-16,1136.0,0.9666666666666668,2018-10-07,2021-11-16,2019.0,2022.0,2019.0,2023.0,2019.0,2022.0,4.0,-1.017241379310345,486.50000000000006,447.00000000000006,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Invasives - Pesticide Application,Invasives - Pesticide Application,1.0,-0.0,,30.0,3.401197381662154,0.9999999999999996,4200.0,4166.0,3030.0,3030.0,False,True,True,True,34,4166,3030,3030,4200,2010-05-24,True
855,32646,Bear Valley Timber Stand Improvement,R5,5.0,51652.0,Calaveras Ranger District (11051652),05/27/2010,2010-05-26,2010.0,2010-09-28,2010.0,DM,0.0,1.0,0.0,125.0,0.0,0.0,1.0,2010-09-28,5.0,2015-10-30,2015-10-30,0.0,0.25,2015-10-30,2015-10-30,2016.0,2016.0,2011.0,2011.0,2016.0,2016.0,0.0,0.0,132.0,33.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,Cover brush pile for burning,"Piling of Fuels, Hand or Machine ",2.0,0.5623351446188083,0.8112781244591328,1.0,-0.0,,1983.0,1858.0,1858.0,1858.0,False,True,True,True,125,1858,1858,1858,1983,2010-05-27,True
856,32649,Sweeney Fuel Reduction,R1,1.0,10301.0,Stevensville Ranger District (11010301),05/28/2010,2010-05-27,2010.0,2010-09-02,2010.0,DM,0.0,1.0,0.0,98.0,1.0,1.0,0.0,2010-09-02,1.0,2010-10-30,2021-04-29,3834.0,0.8571428571428571,2010-10-22,2021-04-29,2011.0,2021.0,2010.0,2018.0,2011.0,2021.0,8.0,0.0,1424.1,1416.1,7.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.6666666666666667,Underburn - Low Intensity (Majority of Unit),Precommercial Thin,2.0,0.6829081047004717,0.9852281360342516,4.0,1.277034259466139,0.9211854965885544,3990.0,3892.0,58.0,50.0,False,True,True,True,98,3892,58,50,3990,2010-05-28,True
857,32652,"Wildlife Habitat Improvement Prescribe Burning in Compartments 26, 32, & 33",R8,8.0,81304.0,Sam Houston Ranger District (11081304),05/28/2010,2010-05-28,2010.0,2012-10-03,2013.0,DM,0.0,0.0,0.0,859.0,1.0,0.0,0.0,2012-10-03,8.0,2013-04-08,2021-02-03,2858.0,1.0,2013-04-08,2021-02-03,2013.0,2021.0,2013.0,2021.0,2013.0,2021.0,8.0,0.0,4745.0,4745.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Underburn - Low Intensity (Majority of Unit),Underburn - Low Intensity (Majority of Unit),1.0,-0.0,,3.0,0.8675632284814612,0.7896900821428474,3904.0,3045.0,187.0,187.0,True,True,True,True,859,3045,187,187,3904,2010-05-28,True
858,32654,Jacob-Ryan Vegetation Management Project,R3,3.0,30703.0,North Kaibab Ranger District (11030703),05/28/2010,2010-06-02,2010.0,2012-01-05,2012.0,DN,1.0,0.0,1.0,582.0,1.0,0.0,1.0,2012-01-05,3.0,2012-12-07,2021-07-29,3156.0,0.4814814814814814,2012-12-07,2021-04-20,2013.0,2021.0,2013.0,2028.0,2013.0,2021.0,15.0,-0.1210242587601078,93602.0,69643.1,513.0,45.0,97.0,0.0,184.0,78.0,0.0,109.0,0.0,0.0,5.0,0.0053908355795148,1.0728744939271255,"Pollinator habitat improved, restored or maintained",Broadcast Burning - Covers a majority of the unit,5.0,1.5116692876672395,0.9392529379284996,12.0,1.1875972104150407,0.4779242755523071,4075.0,3493.0,337.0,337.0,False,True,True,True,582,3493,337,337,4075,2010-05-28,True
859,32657,Gold Springs Restoration Project,R6,6.0,61708.0,Naches Ranger District (11061708),06/01/2010,2009-12-22,2010.0,2010-06-21,2010.0,DN,0.0,0.0,0.0,181.0,1.0,1.0,1.0,2010-06-21,6.0,2012-05-01,2017-05-19,1844.0,1.0,2010-09-23,2017-05-19,2010.0,2017.0,2010.0,2017.0,2012.0,2017.0,7.0,-0.1387096774193549,2460.1000000000004,2455.8,31.0,14.0,4.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.064516129032258,0.5161290322580645,"Piling of Fuels, Hand or Machine ",Burning of Piled Material,3.0,0.9876542462240764,0.8990016372577153,9.0,2.0723141277623296,0.943150804491126,2705.0,2524.0,680.0,94.0,True,True,True,True,181,2524,680,94,2705,2010-06-01,True
860,32664,Willow Springs Tornado Salvage,R9,9.0,90521.0,Ava / Cassville / Willow Springs Ranger District (11090521),06/03/2010,2010-06-25,2010.0,2010-12-17,2011.0,DN,0.0,0.0,0.0,175.0,1.0,1.0,1.0,2010-12-17,9.0,2012-03-27,2021-03-15,3275.0,1.0,2011-07-14,2021-03-15,2011.0,2021.0,2010.0,2021.0,2012.0,2021.0,11.0,0.0,477.0,477.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2105263157894736,0.6842105263157895,"Salvage Cut (intermediate treatment, not regeneration)","Salvage Cut (intermediate treatment, not regeneration)",1.0,-0.0,,8.0,1.8678801716292004,0.8982604868614245,3916.0,3741.0,466.0,209.0,True,True,True,True,175,3741,466,209,3916,2010-06-03,True
861,32667,Lake Lou and Lake Eaton Timber Sale,R8,8.0,80502.0,Lake George Ranger District (11080502),06/03/2010,2010-06-04,2010.0,2011-11-16,2012.0,DM,0.0,1.0,0.0,530.0,0.0,1.0,1.0,2011-11-16,8.0,2013-06-10,2013-06-10,0.0,1.0,2013-06-10,2013-06-10,2013.0,2013.0,2013.0,2013.0,2013.0,2013.0,0.0,0.0,35.0,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Commercial Thin,Commercial Thin,1.0,-0.0,,1.0,-0.0,,1102.0,572.0,572.0,572.0,True,True,True,True,530,572,572,572,1102,2010-06-03,True
862,32674,Big Mountain Electronic Sites Fuels Reduction Project,R1,1.0,11008.0,Tally Lake Ranger District (11011008),06/03/2010,2010-06-07,2010.0,2011-02-02,2011.0,DM,0.0,1.0,0.0,240.0,1.0,0.0,0.0,2011-02-02,1.0,2011-04-12,2014-10-14,1281.0,1.0,2011-04-12,2014-10-14,2011.0,2015.0,2011.0,2014.0,2011.0,2015.0,3.0,0.0,14.0,14.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.2,Thinning for Hazardous Fuels Reduction,Compacting/Crushing of Fuels,2.0,0.5004024235381879,0.7219280948873623,1.0,-0.0,,1590.0,1350.0,69.0,69.0,True,True,True,True,240,1350,69,69,1590,2010-06-03,True
863,32676,Upper Basin,R1,1.0,11752.0,Palouse Ranger District (11010502),06/03/2010,2010-11-01,2011.0,2013-05-08,2013.0,DN,0.0,0.0,0.0,919.0,1.0,1.0,0.0,2013-05-08,1.0,2016-05-19,2021-10-20,1980.0,0.7341772151898734,2014-09-22,2021-10-20,2014.0,2022.0,2014.0,2027.0,2016.0,2022.0,13.0,0.0,2858.4,1774.4,158.0,72.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1551724137931034,1.6724137931034482,Broadcast Burning - Covers a majority of the unit,"Piling of Fuels, Hand or Machine ",2.0,0.6892163745019184,0.9943290455933884,31.0,3.0186910112825047,0.8790629759306554,4006.0,3087.0,1107.0,502.0,False,True,True,True,919,3087,1107,502,4006,2010-06-03,True
864,32687,Dutch Ridge,R9,9.0,91202.0,Brownstown Ranger District (11091202),06/07/2010,2010-09-02,2010.0,2012-01-12,2012.0,DM,0.0,1.0,0.0,497.0,0.0,1.0,1.0,2012-01-12,9.0,2012-09-10,2017-08-10,1795.0,0.8,2012-05-24,2017-08-10,2012.0,2017.0,2012.0,2017.0,2012.0,2017.0,5.0,0.0,301.0,296.0,15.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,Wildlife Habitat Mechanical treatment,Certification of Natural Regeneration without Site Prep,2.0,0.2449300267946353,0.3533593350214213,1.0,-0.0,,2534.0,2037.0,242.0,133.0,False,True,True,True,497,2037,242,133,2534,2010-06-07,True
865,32691,Birch Project,R9,9.0,90905.0,Kawishiwi Ranger District (11090905),06/07/2010,2010-08-21,2010.0,2011-11-04,2012.0,DN,0.0,0.0,0.0,440.0,1.0,1.0,1.0,2011-11-04,9.0,2012-08-16,2022-07-08,3613.0,0.7696245733788396,2012-07-18,2022-07-08,2012.0,2022.0,2011.0,2032.0,2012.0,2022.0,21.0,-0.1622807017543859,16118.0,10626.0,586.0,47.0,0.0,0.0,469.0,0.0,35.0,4.0,31.0,0.0,5.0,0.0767543859649122,0.4922394678492239,Tree Release and Weed,Tree Release and Weed,5.0,0.7384638192402783,0.4588333688022993,58.0,2.9696154093206606,0.731352564635807,4339.0,3899.0,286.0,257.0,False,True,True,True,440,3899,286,257,4339,2010-06-07,True
866,32693,"Wildlife Habitat Improvement Prescribe Burning in Compartments 41, 42, & 50",R8,8.0,81304.0,Sam Houston Ranger District (11081304),06/07/2010,2010-06-07,2010.0,2012-10-03,2013.0,DM,0.0,0.0,0.0,849.0,1.0,0.0,0.0,2012-10-03,8.0,2015-03-24,2021-04-05,2204.0,0.8888888888888888,2015-03-24,2021-04-05,2015.0,2021.0,2015.0,2021.0,2015.0,2021.0,6.0,0.0,15921.0,11496.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Underburn - Low Intensity (Majority of Unit),Underburn - Low Intensity (Majority of Unit),1.0,-0.0,,3.0,1.0608569471580214,0.965633607142825,3955.0,3106.0,902.0,902.0,False,True,True,True,849,3106,902,902,3955,2010-06-07,True
867,32696,Fish Lake Historic Preservation and Compound Protection,R6,6.0,61801.0,McKenzie River Ranger District (11061801),06/07/2010,2010-07-01,2010.0,2011-10-14,2012.0,DM,0.0,1.0,0.0,470.0,1.0,0.0,0.0,2011-10-14,6.0,2012-07-31,2013-10-31,457.0,1.0,2012-07-12,2013-10-31,2012.0,2014.0,2012.0,2014.0,2012.0,2014.0,2.0,0.0,143.0,143.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Burning of Piled Material,Precommercial Thin,2.0,0.6365141682948128,0.9182958340544894,1.0,-0.0,,1218.0,748.0,291.0,272.0,True,True,True,True,470,748,291,272,1218,2010-06-07,True
868,32708,Priest River Experimental Forest (PREF) TSI Continuing Research,R1,1.0,10408.0,Priest Lake Ranger District (11010408),06/08/2010,2010-06-17,2010.0,2011-05-23,2011.0,DM,0.0,0.0,0.0,340.0,0.0,1.0,0.0,2011-05-23,1.0,2012-09-30,2012-09-30,0.0,0.2941176470588235,2011-09-21,2011-09-23,2011.0,2011.0,2011.0,2022.0,2012.0,2012.0,11.0,0.0,140.0,46.0,17.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,Single-tree Selection Cut (UA/RH/FH),Yarding - Removal of Fuels by Carrying or Dragging,2.0,0.605797499372304,0.8739810481273579,1.0,-0.0,,836.0,496.0,496.0,121.0,False,True,True,True,340,496,496,121,836,2010-06-08,True
