NEPA_DOC_NBR,NEPA_SIGNED_DATE,REGION,DATE_COMP_MIN,DATE_COMP_MAX,PROJECT_DUR_CURRENT,PERCENT_PROJ_COMP,DATE_AWARD_MIN,DATE_AWARD_MAX,FY_AWARD_MIN,FY_AWARD_MAX,FY_PLAN_MIN,FY_PLAN_MAX,FY_COMP_MIN,FY_COMP_MAX,PROJECT_DUR_PLAN_YR,ACT_AREA_DIFF,TOT_AREA_PLAN,TOT_AREA_COMP,NBR_ACTIVITIES,FIRE,RANGE,REC,TIMBER,SAW,WILDLIFE,RESTORE,MISC,ENGI,RICHNESS_TEST,PLAN_TO_AWARD_AVE,PLAN_TO_COMP_AVE,FIRST_ACTIVITY,LAST_ACTIVITY,PROJ_RICHNESS,PROJ_DIVERSE,PROJ_EVENNESS,AREA_RICHNESS,AREA_DIVERSE,AREA_EVENNESS
23374,2008-09-18,9.0,2009-03-18,2022-05-28,4819.0,0.7164056059356966,2009-03-18,2022-05-28,2009.0,2022.0,2009,2028,2009.0,2022.0,19,-0.23800424628450104,17183.9,13574.100000000002,1213,23,0,0,1184,4,2,0,0,0,4,0.010615711252653927,0.3578826237054085,Tree Release and Weed,Fill-in or Replant Trees,4,0.12821715522796778,0.09248912700213978,31,2.176859803926967,0.6339161080984113
23377,2008-03-04,8.0,2009-08-27,2009-08-27,0.0,1.0,2009-08-27,2009-08-27,2009.0,2009.0,2009,2009,2009.0,2009.0,0,0.0,1028.0,1028.0,16,0,0,0,16,0,0,0,0,0,1,0.0,0.0,Tree Release and Weed,Tree Release and Weed,1,-0.0,,2,0.410116318288409,0.5916727785823274
23385,2009-12-06,2.0,,,,0.0,2010-04-14,2010-04-14,2010.0,2010.0,2010,2010,,,0,0.0,4.9,4.9,3,0,0,0,3,0,0,0,0,0,1,0.0,,Permanent Land Clearing,Permanent Land Clearing,1,-0.0,,0,0.0,-0.0
23387,2012-08-15,2.0,2014-07-31,2014-07-31,0.0,0.5,2013-04-25,2015-04-21,2013.0,2015.0,2013,2015,2014.0,2014.0,2,0.0,69.3,69.3,2,0,0,0,2,0,0,0,0,0,1,0.0,1.0,Permanent Land Clearing,Permanent Land Clearing,1,-0.0,,0,0.0,-0.0
23394,2008-11-05,9.0,2010-04-30,2021-09-30,4171.0,0.9081272084805654,2009-09-01,2021-09-30,2009.0,2021.0,2009,2055,2010.0,2021.0,46,-0.15384615384615385,6668.299999999999,6512.9,283,42,0,0,239,0,1,0,0,1,4,0.047619047619047616,0.7509727626459144,Certification-Seeded,Underburn - Low Intensity (Majority of Unit),4,0.46574049170849374,0.33596074886451566,22,2.3166585702159193,0.7494748471341588
23400,2009-04-13,5.0,2009-04-29,2009-09-02,126.0,1.0,2009-04-29,2009-09-02,2009.0,2009.0,2008,2009,2009.0,2009.0,1,0.0,0.4,0.4,4,0,4,0,0,0,0,0,0,0,1,0.75,0.75,Invasives - Mechanical /Physical,Invasives - Pesticide Application,1,-0.0,,0,0.0,-0.0
23405,2008-07-14,6.0,2012-10-30,2012-10-30,0.0,0.42857142857142855,2009-10-26,2009-10-26,2010.0,2010.0,2008,2014,2013.0,2013.0,6,0.0,419.0,267.0,7,0,1,0,6,0,0,0,0,0,2,2.0,5.0,"Salvage Cut (intermediate treatment, not regeneration)",Invasives - Pesticide Application,2,0.410116318288409,0.5916727785823274,7,1.945910149055313,0.9999999999999999
23408,2007-09-11,6.0,2018-07-25,2019-08-24,395.0,1.0,2018-07-25,2019-08-24,2018.0,2019.0,2018,2019,2018.0,2019.0,1,-0.06666666666666665,1.4,1.2,3,0,3,0,0,0,0,0,0,0,1,0.0,0.0,Invasives - Mechanical /Physical,Invasives - Pesticide Application,1,-0.0,,3,1.0986122886681096,0.9999999999999998
23411,2008-06-30,6.0,2009-01-30,2009-11-15,289.0,0.8,2008-11-19,2009-11-15,2009.0,2010.0,2008,2012,2009.0,2010.0,4,0.0,320.0,270.0,5,2,1,0,2,0,0,0,0,0,3,1.5,1.5,"Salvage Cut (intermediate treatment, not regeneration)","Salvage Cut (intermediate treatment, not regeneration)",3,1.0549201679861442,0.9602297178607612,3,1.0549201679861442,0.9602297178607612
23417,2008-09-09,6.0,2017-01-01,2018-10-05,642.0,1.0,2016-09-01,2018-10-05,2016.0,2019.0,2016,2018,2017.0,2019.0,2,0.0,5.2,5.2,2,1,0,0,1,0,0,0,0,0,2,0.5,1.0,Burning of Piled Material,Sanitation Cut,2,0.6931471805599453,1.0,0,0.0,-0.0
23425,2009-07-02,6.0,2010-09-15,2014-10-03,1479.0,0.6666666666666666,2010-09-15,2014-10-03,2010.0,2015.0,2009,2015,2010.0,2015.0,6,0.0,8021.0,4011.0,6,6,0,0,0,0,0,0,0,0,1,0.0,0.0,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,1,-0.0,,4,1.3296613488547582,0.9591479170272448
23427,2010-03-02,9.0,2011-02-16,2018-05-30,2660.0,0.9900497512437811,2010-07-30,2018-05-30,2010.0,2018.0,2010,2018,2011.0,2018.0,8,-0.32663316582914576,3014.0,2925.0,201,2,1,0,197,1,0,0,0,0,4,0.01507537688442211,0.7286432160804021,Commercial Thin,Stocking Survey,4,0.11834257511129652,0.08536612311954858,5,0.640604983294559,0.39803025537388603
23428,2008-03-06,9.0,2008-10-22,2019-08-10,3944.0,0.6666666666666666,2008-10-22,2019-08-10,2009.0,2019.0,2009,2032,2009.0,2019.0,23,-2.181132075471698,8873.7,4922.6,78,12,9,0,2,0,55,0,0,0,4,0.03773584905660377,0.038461538461538464,Wildlife Habitat Prescribed fire,Wildlife Habitat Intermediate cut,4,0.8774329223000049,0.6329340628574641,40,3.5705689711432966,0.9679277990939236
23431,2010-03-26,2.0,2016-09-01,2021-06-21,1754.0,0.26582278481012656,2015-07-07,2021-06-21,2015.0,2021.0,2015,2027,2016.0,2021.0,12,-0.5,2567.3000000000006,1000.6999999999999,79,1,4,0,74,0,0,0,0,0,3,0.0,0.09523809523809523,Seed (Trees),Certification of Natural Regeneration with Site Prep,3,0.2675998228266655,0.2435798557752227,3,0.29113983883196504,0.2650069017386699
23435,2008-02-05,6.0,2008-06-30,2008-06-30,0.0,1.0,2008-06-02,2008-06-02,2008.0,2008.0,2008,2008,2008.0,2008.0,0,0.0,2.0,2.0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,"Salvage Cut (intermediate treatment, not regeneration)","Salvage Cut (intermediate treatment, not regeneration)",1,-0.0,,1,-0.0,
23437,2008-03-06,6.0,2008-12-16,2008-12-16,0.0,0.5,2008-04-24,2008-04-24,2008.0,2008.0,2004,2008,2009.0,2009.0,4,0.0,10.0,5.0,2,0,0,0,2,0,0,0,0,0,1,4.0,5.0,Commercial Thin,"Salvage Cut (intermediate treatment, not regeneration)",1,-0.0,,2,0.6931471805599453,1.0
23439,2009-07-06,9.0,2009-09-02,2022-06-06,4660.0,0.9492890995260663,2009-09-02,2022-06-06,2009.0,2022.0,2009,2025,2009.0,2022.0,16,-5.161890547263709,21419.0,9615.800000000001,2110,0,2068,0,0,0,1,41,0,0,3,0.006467661691542288,0.011982026959560658,Invasives - Pesticide Application,Invasives - Mechanical /Physical,3,0.09990964447284115,0.09094167751752119,585,5.961245639841746,0.9355946003571459
23469,2009-10-18,8.0,2011-09-14,2011-09-14,0.0,1.0,2011-06-15,2011-06-15,2011.0,2011.0,2011,2011,2011.0,2011.0,0,0.0,3.0,3.0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,Stand Clearcut (EA/RH/FH),Stand Clearcut (EA/RH/FH),1,-0.0,,1,-0.0,
23471,2008-04-18,4.0,2008-04-30,2015-09-09,2688.0,0.9130434782608695,2008-04-30,2015-09-09,2008.0,2015.0,2008,2020,2008.0,2015.0,12,-0.5024232633279483,21857.9,19234.800000000003,667,0,0,0,667,0,0,0,0,0,1,0.04361873990306947,0.1116584564860427,Plantation Survival Survey,Stocking Survey,1,-0.0,,5,1.3589967032916852,0.8443921277064674
23474,2008-12-05,8.0,2010-06-15,2015-06-15,1826.0,1.0,2010-03-02,2015-06-15,2010.0,2015.0,2010,2015,2010.0,2015.0,5,0.0,418.0,418.0,8,0,0,0,1,0,6,0,0,1,3,0.0,0.125,Wildlife Habitat Seeding and planting,Wildlife Habitat Activities,3,0.7356219397587946,0.6695919455357792,1,-0.0,
23476,2013-08-05,8.0,2017-05-30,2017-05-30,0.0,1.0,2017-05-30,2017-05-30,2017.0,2017.0,2017,2017,2017.0,2017.0,0,0.0,23.0,23.0,1,0,0,0,0,0,1,0,0,0,1,0.0,0.0,Wildlife Habitat Seeding and planting,Wildlife Habitat Seeding and planting,1,-0.0,,0,0.0,-0.0
23478,2012-06-06,8.0,2016-07-05,2022-04-20,2115.0,0.796875,2016-04-01,2022-04-20,2016.0,2022.0,2016,2025,2016.0,2022.0,9,-0.05818181818181818,2543.5,2206.3,64,0,0,0,21,0,43,0,0,0,2,0.0,0.9411764705882353,Wildlife Habitat Prescribed fire,Wildlife Habitat Prescribed fire,2,0.6328428307500615,0.9129992135852474,12,1.8657131245468483,0.7508181946014034
23481,2008-02-07,4.0,2009-09-27,2009-10-31,34.0,0.8,2009-09-27,2009-10-31,2009.0,2010.0,2008,2010,2009.0,2010.0,2,-375.0,6057.0,4170.0,5,2,3,0,0,0,0,0,0,0,2,0.0,0.0,Broadcast Burning - Covers a majority of the unit,Range Cover Manipulation,2,0.6730116670092565,0.9709505944546688,1,-0.0,
23484,2008-12-08,8.0,2009-08-01,2011-09-29,789.0,1.0,2009-08-01,2011-09-29,2009.0,2011.0,2009,2011,2009.0,2011.0,2,0.0,280.0,280.0,4,0,0,0,0,4,0,0,0,0,1,0.0,0.0,Watershed Resource Non-Structural Improvements Stream Chann,Watershed Resource Non-Structural Improvements Stream Chann,1,-0.0,,0,0.0,-0.0
23495,2008-03-31,3.0,2008-04-25,2010-11-30,949.0,1.0,2008-04-25,2010-11-30,2008.0,2011.0,2006,2006,2008.0,2011.0,0,0.0,1200.0,1200.0,3,0,0,0,3,0,0,0,0,0,1,3.3333333333333335,3.3333333333333335,Plant Trees,Plantation Survival Survey,1,-0.0,,0,0.0,-0.0
23496,2009-02-12,4.0,2009-09-01,2011-09-15,744.0,1.0,2009-09-01,2011-09-15,2009.0,2011.0,2009,2011,2009.0,2011.0,2,-355.6,9148.0,7370.0,5,0,5,0,0,0,0,0,0,0,1,0.0,0.0,Range Control Vegetation,Range Fences - Area,1,-0.0,,1,-0.0,
23497,2009-07-22,4.0,2010-07-21,2010-07-21,0.0,1.0,2010-07-21,2010-07-21,2010.0,2010.0,2010,2010,2010.0,2010.0,0,0.0,2500.0,2500.0,7,2,2,0,0,1,2,0,0,0,4,0.0,0.0,T&ES non-structural improvement,Compacting/Crushing of Fuels,4,1.351783994289646,0.9751060324573735,1,-0.0,
23511,2008-09-17,8.0,2009-04-02,2020-11-05,4235.0,0.56656346749226,2009-04-02,2021-08-04,2009.0,2021.0,2009,2024,2009.0,2021.0,15,-4.6981566820276495,21911.0,9116.8,323,2,55,0,172,0,94,0,0,0,4,0.1152073732718894,0.16939890710382513,Shelterwood Removal Cut (EA/NRH/FH),Overstory Removal Cut (from advanced regeneration) (EA/RH/FH),4,1.0277192610115107,0.7413427406436883,80,3.572524616322654,0.8152676636089247
23520,2008-06-25,2.0,,,,0.0,2008-07-30,2008-07-30,2008.0,2008.0,2008,2008,,,0,0.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,1,0.0,,Permanent Land Clearing,Permanent Land Clearing,1,-0.0,,0,0.0,-0.0
23523,2009-09-03,9.0,2010-07-29,2010-07-29,0.0,1.0,2010-07-29,2010-07-29,2010.0,2010.0,2010,2010,2010.0,2010.0,0,-917.0,997.0,80.0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,Invasives - Mechanical /Physical,Invasives - Mechanical /Physical,1,-0.0,,0,0.0,-0.0
23530,2008-02-08,5.0,2008-09-17,2010-05-28,618.0,1.0,2008-09-17,2010-05-19,2008.0,2010.0,2008,2010,2008.0,2010.0,2,0.0,395.3,395.3,3,0,0,0,3,0,0,0,0,0,1,0.0,0.0,Fill-in or Replant Trees,Site Preparation for Planting - Mechanical,1,-0.0,,1,-0.0,
23535,2007-12-20,5.0,2008-04-20,2011-10-01,1259.0,0.96,2008-04-07,2011-10-01,2008.0,2012.0,2008,2012,2008.0,2012.0,4,0.0,1307.8,1284.1,75,0,0,0,75,0,0,0,0,0,1,0.1527777777777778,0.1527777777777778,Plantation Survival Survey,Plant Trees,1,-0.0,,17,2.6982342134624013,0.9523582892629717
23537,2009-02-13,8.0,2013-03-07,2018-05-01,1881.0,0.16363636363636364,2013-03-07,2018-04-29,2013.0,2018.0,2013,2024,2013.0,2018.0,11,0.0,7643.0,4185.0,55,5,0,0,22,0,28,0,0,0,3,0.0,1.8888888888888888,Underburn - Low Intensity (Majority of Unit),Wildlife Habitat Mechanical treatment,3,0.9282086430332135,0.8448919173828984,20,2.6566127519510974,0.8867991226730757
23545,2008-09-29,4.0,2009-07-13,2021-04-21,4300.0,0.9655172413793104,2009-07-13,2021-04-21,2009.0,2021.0,2009,2021,2009.0,2021.0,12,-232.35714285714286,12742.0,5932.0,29,12,2,0,12,0,0,3,0,0,4,0.0,0.0,Range Cover Manipulation,Rearrangement of Fuels,4,1.1493685602610868,0.8290941610211788,7,1.7523195123096944,0.9005140926781219
23547,2008-03-31,10.0,2008-09-02,2017-08-18,3272.0,0.7246376811594203,2008-04-08,2016-09-26,2008.0,2016.0,2008,2035,2008.0,2017.0,27,-0.24,2833.0,2131.0,69,0,0,0,68,0,1,0,0,0,2,0.22,0.56,Precommercial Thin,Tree Release and Weed,2,0.07575108500341506,0.10928571467638523,0,0.0,-0.0
23560,2008-07-07,1.0,2009-07-02,2019-10-02,3744.0,0.9241706161137441,2009-07-02,2019-10-02,2009.0,2020.0,2009,2026,2009.0,2020.0,17,0.0,4734.0,4711.0,211,5,0,0,206,0,0,0,0,0,2,0.03349282296650718,0.20512820512820512,Stand Diagnosis Prepared,Precommercial Thin,2,0.11209661531102288,0.16172123100965058,175,5.112854128053891,0.9899450149276615
23561,2008-05-12,3.0,2021-08-16,2021-08-16,0.0,1.0,2021-08-16,2021-08-16,2021.0,2021.0,2021,2021,2021.0,2021.0,0,0.0,1.1,1.1,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,Invasives - Pesticide Application,Invasives - Pesticide Application,1,-0.0,,1,-0.0,
23563,2012-02-22,3.0,2014-11-07,2021-11-11,2561.0,0.8421052631578947,2014-11-07,2021-11-11,2015.0,2022.0,2015,2023,2015.0,2022.0,8,0.0,86274.0,79861.0,57,21,20,0,16,0,0,0,0,0,3,0.11320754716981132,0.8333333333333334,Range Control Vegetation,Range Cover Manipulation,3,1.0919804569730027,0.9939634466467264,20,2.428744472795227,0.8107348224125125
23565,2008-02-26,4.0,2009-04-15,2009-04-15,0.0,0.25,2008-03-17,2009-04-15,2008.0,2009.0,2008,2009,2009.0,2009.0,1,0.0,44.599999999999994,25.5,12,6,0,0,6,0,0,0,0,0,2,0.0,0.0,"Piling of Fuels, Hand or Machine ",Precommercial Thin,2,0.6931471805599453,1.0,0,0.0,-0.0
23571,2009-06-26,5.0,2011-08-17,2011-08-17,0.0,0.125,2010-04-01,2010-04-02,2010.0,2010.0,2010,2010,2011.0,2011.0,0,0.0,328.0,328.0,16,0,0,0,16,0,0,0,0,0,1,0.0,1.0,Commercial Thin,Commercial Thin,1,-0.0,,15,2.685945324669788,0.9918373461380351
23572,2008-11-13,5.0,2012-01-17,2016-10-27,1745.0,0.9642857142857143,2012-01-17,2018-09-20,2012.0,2018.0,2012,2018,2012.0,2017.0,6,0.0,139.0,139.0,28,25,0,0,3,0,0,0,0,0,2,0.0,0.0,Burning of Piled Material,Thinning for Hazardous Fuels Reduction,2,0.3404997784712986,0.4912373418243331,2,0.15407610367102942,0.22228483068568797
23575,2009-08-26,5.0,,,,0.0,2010-07-13,2010-07-13,2010.0,2010.0,2010,2010,,,0,0.0,485.0,485.0,24,0,0,0,24,0,0,0,0,0,1,0.0,,Commercial Thin,Commercial Thin,1,-0.0,,24,3.178053830347946,1.0000000000000002
23577,2008-05-23,8.0,2009-07-08,2010-07-01,358.0,1.0,2009-07-08,2010-07-01,2009.0,2010.0,2009,2010,2009.0,2010.0,1,0.0,200.0,200.0,6,0,0,0,6,0,0,0,0,0,1,0.0,0.0,Site Preparation for Natural Regeneration - Manual,Site Preparation for Natural Regeneration - Manual,1,-0.0,,1,-0.0,
23585,2012-04-03,8.0,2012-07-20,2022-02-28,3510.0,0.7860082304526749,2012-07-20,2022-02-28,2012.0,2022.0,2010,2027,2012.0,2022.0,17,-0.6632124352331606,2803.5,1922.4,243,0,38,0,204,0,0,0,0,1,3,0.07253886010362694,0.3769633507853403,Stocking Survey,Two-aged Shelterwood Establishment and Removal Cut (w/ res) (2A/RH/FH),3,0.4596262465758456,0.41836983922059373,83,4.012645569075695,0.9080765579088295
23588,2008-09-22,5.0,2011-05-05,2015-01-01,1337.0,1.0,2011-05-05,2015-01-01,2011.0,2015.0,2008,2015,2011.0,2015.0,7,0.0,1240.0,1240.0,25,10,0,0,10,0,5,0,0,0,3,0.12,0.6,"Salvage Cut (intermediate treatment, not regeneration)","Salvage Cut (intermediate treatment, not regeneration)",3,1.0549201679861442,0.9602297178607612,1,-0.0,
23589,2009-02-02,8.0,2009-07-20,2020-07-15,4013.0,0.5584415584415584,2009-07-20,2020-07-15,2009.0,2020.0,2009,2029,2009.0,2020.0,20,-0.042307692307692324,2605.2,2152.7,154,0,23,0,106,0,25,0,0,0,3,0.007692307692307693,0.6627906976744186,Invasives - Pesticide Application,Plantation Survival Survey,3,0.8362200922580799,0.7611603300668173,41,3.3869794580054995,0.9120543232142926
23590,2008-05-14,5.0,2011-06-14,2019-12-05,3096.0,1.0,2010-08-03,2019-12-05,2010.0,2020.0,2010,2018,2011.0,2020.0,8,0.0,246.0,246.0,7,4,0,0,3,0,0,0,0,0,2,0.2857142857142857,1.0,"Piling of Fuels, Hand or Machine ",Commercial Thin,2,0.6829081047004717,0.9852281360342515,1,-0.0,
23591,2008-07-28,5.0,2010-01-01,2014-05-01,1581.0,1.0,2009-06-16,2014-05-01,2009.0,2014.0,2009,2014,2010.0,2014.0,5,0.0,314.0,314.0,11,7,0,0,4,0,0,0,0,0,2,0.2727272727272727,0.5454545454545454,Underburn - Low Intensity (Majority of Unit),Precommercial Thin,2,0.6554817739013927,0.9456603046006401,3,0.9347698978582794,0.8508642289005679
23593,2008-07-17,5.0,2009-08-01,2011-02-11,559.0,1.0,2008-09-19,2011-02-11,2008.0,2011.0,2008,2011,2009.0,2011.0,3,0.0,176.0,176.0,13,6,0,0,5,0,2,0,0,0,3,0.0,0.7692307692307693,"Piling of Fuels, Hand or Machine ",Commercial Thin,3,1.0123308391031733,0.9214632400757697,3,1.0733942812811266,0.9770455804590026
23594,2008-08-06,5.0,2009-09-01,2016-12-15,2662.0,1.0,2008-09-24,2016-12-15,2008.0,2017.0,2008,2017,2009.0,2017.0,9,0.0,312.0,312.0,10,5,0,0,3,0,2,0,0,0,3,0.1,0.8,"Piling of Fuels, Hand or Machine ",Burning of Piled Material,3,1.0296530140645737,0.9372305632161295,2,0.6730116670092565,0.9709505944546688
23603,2009-04-17,5.0,2010-04-01,2010-12-15,258.0,1.0,2010-04-01,2010-12-15,2010.0,2011.0,2009,2011,2010.0,2011.0,2,0.0,340.0,340.0,8,3,0,0,5,0,0,0,0,0,2,0.375,0.375,"Salvage Cut (intermediate treatment, not regeneration)","Salvage Cut (intermediate treatment, not regeneration)",2,0.6615632381579821,0.954434002924965,3,1.0114042647073518,0.920619835714305
23606,2011-09-29,5.0,2011-11-28,2013-08-03,614.0,1.0,2011-11-28,2013-08-03,2012.0,2013.0,2012,2013,2012.0,2013.0,1,0.0,1581.0,1581.0,7,0,5,0,2,0,0,0,0,0,2,0.0,0.0,Certification-Planted,Range Fences - Area,2,0.5982695885852573,0.8631205685666311,4,1.3862943611198906,1.0
23618,2008-03-07,5.0,2008-04-03,2013-11-25,2062.0,1.0,2008-04-03,2013-11-25,2008.0,2014.0,2008,2014,2008.0,2014.0,6,0.0,2267.0,2267.0,74,18,0,0,56,0,0,0,0,0,2,0.10810810810810811,0.36486486486486486,Burning of Piled Material,Tree Release and Weed,2,0.5547896023487735,0.8003922080453356,19,2.533395859663481,0.8604001908644328
23625,2007-06-21,5.0,2008-09-24,2009-04-20,208.0,1.0,2007-11-05,2009-04-20,2008.0,2009.0,2008,2009,2008.0,2009.0,1,0.0,21.000000000000004,21.000000000000004,14,10,0,0,4,0,0,0,0,0,2,0.0,0.0,Burning of Piled Material,Burning of Piled Material,2,0.5982695885852573,0.8631205685666311,1,-0.0,
23627,2008-02-19,9.0,2008-07-16,2015-09-30,2632.0,1.0,2008-07-16,2015-09-30,2008.0,2015.0,2008,2015,2008.0,2015.0,7,0.0,1254.0,1254.0,101,0,0,0,101,0,0,0,0,0,1,0.0,0.16831683168316833,Certification of Natural Regeneration without Site Prep,Stocking Survey,1,-0.0,,16,2.709785712585433,0.9773486023546926
23631,2009-08-06,3.0,2013-05-15,2020-06-01,2574.0,1.0,2013-05-15,2020-06-01,2013.0,2020.0,2013,2020,2013.0,2020.0,7,0.0,5158.7,5158.7,8,0,8,0,0,0,0,0,0,0,1,0.0,0.0,Acres Improved - Construction/Reconstruction of Range Grz Structural Improv Area,Acres Improved - Construction/Reconstruction of Range Grz Structural Improv Area,1,-0.0,,0,0.0,-0.0
23636,2008-07-23,6.0,2013-07-01,2013-07-01,0.0,1.0,2013-07-01,2013-07-01,2013.0,2013.0,2013,2013,2013.0,2013.0,0,-0.09999999999999964,13.0,12.9,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,Invasives - Mechanical /Physical,Invasives - Mechanical /Physical,1,-0.0,,1,-0.0,
23638,2017-07-21,4.0,2018-02-20,2021-11-12,1361.0,0.4351145038167939,2017-09-01,2021-11-12,2017.0,2022.0,2017,2027,2018.0,2022.0,10,-1.3333333333333333,21130.0,4253.0,131,131,0,0,0,0,0,0,0,0,1,0.028985507246376812,0.03508771929824561,Burning of Piled Material,"Piling of Fuels, Hand or Machine ",1,-0.0,,34,3.425767522077554,0.9714739880291857
23646,2009-10-20,5.0,,,,0.0,,,,,2006,2023,,,17,,1537.0,0.0,130,3,0,0,127,0,0,0,0,0,2,,,Precommercial Thin,Site Preparation for Planting - Manual,2,0.10978370548446383,0.15838440747285046,34,3.0849542482876173,0.8748266737767573
23648,2008-08-25,8.0,2009-12-03,2010-04-12,130.0,1.0,2009-06-24,2010-03-29,2009.0,2010.0,2009,2010,2010.0,2010.0,1,0.0,3.5,3.5,2,0,0,0,1,0,0,0,0,1,2,0.0,0.5,Permanent Land Clearing,Transporation Related Activities,2,0.6931471805599453,1.0,0,0.0,-0.0
23662,2009-04-10,4.0,2017-09-12,2017-09-12,0.0,1.0,2017-09-12,2017-09-12,2017.0,2017.0,2017,2017,2017.0,2017.0,0,0.0,102.0,102.0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,Acres Improved - Construction/Reconstruction of Range Grz Structural Improv Area,Acres Improved - Construction/Reconstruction of Range Grz Structural Improv Area,1,-0.0,,0,0.0,-0.0
23671,2008-05-22,4.0,2009-09-29,2017-09-28,2921.0,0.6818181818181818,2009-09-29,2017-09-28,2009.0,2017.0,2008,2021,2009.0,2017.0,13,0.0,2403.0,1902.0,44,0,0,0,44,0,0,0,0,0,1,0.1,0.1,Plantation Survival Survey,Stocking Survey,1,-0.0,,1,-0.0,
23684,2009-05-29,5.0,2010-05-24,2021-03-03,3936.0,0.41237113402061853,2009-09-30,2021-03-03,2009.0,2021.0,2009,2021,2010.0,2021.0,12,0.0,12456.2,10295.700000000003,97,49,3,0,45,0,0,0,0,0,3,0.31868131868131866,5.15,"Salvage Cut (intermediate treatment, not regeneration)",Commercial Thin,3,0.8087847567189558,0.736187611463437,38,3.253564996351929,0.8944296721748737
23695,2010-01-04,8.0,,,,0.0,,,,,2023,2023,,,0,,1.0,0.0,1,0,0,0,0,0,1,0,0,0,1,,,Wildlife Habitat access management development,Wildlife Habitat access management development,1,-0.0,,0,0.0,-0.0
23706,2017-02-01,5.0,2018-03-01,2022-06-08,1560.0,1.0,2018-03-01,2022-06-08,2018.0,2022.0,2018,2022,2018.0,2022.0,4,0.0,1430.0,1430.0,24,21,0,0,0,0,0,3,0,0,2,0.041666666666666664,0.041666666666666664,"Piling of Fuels, Hand or Machine ",Burning of Piled Material,2,0.37677016125643675,0.5435644431995964,3,0.7214636866925115,0.6567045482143385
23707,2009-07-08,5.0,2011-09-30,2018-03-01,2344.0,1.0,2011-03-02,2018-03-01,2011.0,2018.0,2011,2018,2011.0,2018.0,7,0.0,582.0,582.0,6,6,0,0,0,0,0,0,0,0,1,0.0,0.0,Compacting/Crushing of Fuels,Broadcast Burning - Covers a majority of the unit,1,-0.0,,2,0.6931471805599453,1.0
23714,2010-03-26,2.0,2015-07-15,2022-04-01,2452.0,0.6190476190476191,2011-03-18,2022-03-31,2011.0,2022.0,2010,2025,2015.0,2022.0,15,-57.403125,4165.1,2036.7,42,14,5,1,20,2,0,0,0,0,5,0.21875,5.115384615384615,"Salvage Cut (intermediate treatment, not regeneration)",Trailhead Construction,5,1.2068379037837533,0.7498505499715375,5,0.8794322291002827,0.5464219665176377
23720,2010-04-13,2.0,2020-06-06,2020-06-06,0.0,1.0,2020-03-05,2020-03-05,2020.0,2020.0,2020,2020,2020.0,2020.0,0,0.0,746.1,746.1,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,Range Cover Manipulation,Range Cover Manipulation,1,-0.0,,0,0.0,-0.0
23726,2008-02-25,2.0,2012-12-12,2015-06-30,930.0,0.6666666666666666,2009-06-01,2015-06-30,2009.0,2015.0,2009,2015,2013.0,2015.0,6,-86.63636363636364,1870.8,887.8,12,12,0,0,0,0,0,0,0,0,1,0.0,1.5,Compacting/Crushing of Fuels,Thinning for Hazardous Fuels Reduction,1,-0.0,,7,1.907283999321379,0.9801500856796055
23740,2008-06-04,1.0,2009-10-30,2018-08-27,3223.0,1.0,2009-10-30,2018-07-20,2010.0,2018.0,2009,2018,2010.0,2018.0,9,0.010714285714285707,607.2,607.5,28,7,0,0,21,0,0,0,0,0,2,0.17857142857142858,0.8928571428571429,Precommercial Thin,"Piling of Fuels, Hand or Machine ",2,0.5623351446188083,0.8112781244591328,21,2.966943486189354,0.9745185154253357
23743,2008-09-08,6.0,2009-09-24,2017-04-26,2771.0,1.0,2008-10-28,2017-04-01,2009.0,2017.0,2009,2017,2009.0,2017.0,8,0.0,14223.5,14223.5,114,0,0,0,114,0,0,0,0,0,1,0.2543859649122807,0.2543859649122807,Plant Trees,Plantation Survival Survey,1,-0.0,,71,4.170010200197168,0.9782602307662689
23745,2008-08-15,6.0,2009-09-15,2014-10-02,1843.0,1.0,2009-06-22,2014-10-02,2009.0,2015.0,2009,2015,2009.0,2015.0,6,0.0,362.09999999999997,362.09999999999997,68,21,0,0,47,0,0,0,0,0,2,0.0,0.10294117647058823,Plantation Survival Survey,Pretreatment Exam for Reforestation,2,0.6181561099913326,0.8918107543797082,1,-0.0,
23751,2009-09-29,3.0,2013-09-30,2015-10-30,760.0,1.0,2012-09-28,2015-10-30,2012.0,2016.0,2012,2016,2013.0,2016.0,4,0.0,1410.0,1410.0,7,3,3,0,1,0,0,0,0,0,3,0.0,0.14285714285714285,Precommercial Thin,Thinning for Hazardous Fuels Reduction,3,1.0042424730540764,0.914100892018565,3,0.9556998911125343,0.8699155297736259
