NEPA_DOC_NBR,PROJECT NAME,LMU – REGION,REGION_ID,DISTRICT_ID,LMU (ACTUAL),PROJECT CREATED,INITIATION DATE,INITIATION FY,DECISION SIGNED,SIGNED FY,DECISION TYPE,APPEALED OR OBJECTED?,NO COMMENTS OR ONLY SUPPORT?,LITIGATED?,ELAPSED DAYS,HF Fuels management – purpose,TM Forest products – purpose,VM Vegetation management (non-forest products) – purpose,NEPA_SIGNED_DATE,REGION,DATE_COMP_MIN,DATE_COMP_MAX,PROJECT_DUR_CURRENT,PERCENT_PROJ_COMP,DATE_AWARD_MIN,DATE_AWARD_MAX,FY_AWARD_MIN,FY_AWARD_MAX,FY_PLAN_MIN,FY_PLAN_MAX,FY_COMP_MIN,FY_COMP_MAX,PROJECT_DUR_PLAN_YR,ACT_AREA_DIFF,TOT_AREA_PLAN,TOT_AREA_COMP,NBR_ACTIVITIES,FIRE,RANGE,REC,TIMBER,SAW,WILDLIFE,RESTORE,MISC,ENGI,RICHNESS_TEST,PLAN_TO_AWARD_AVE,PLAN_TO_COMP_AVE,FIRST_ACTIVITY,LAST_ACTIVITY,PROJ_RICHNESS,PROJ_DIVERSE,PROJ_EVENNESS,AREA_RICHNESS,AREA_DIVERSE,AREA_EVENNESS,TOTAL_PROJECT_DAYS,NEPA_TO_LAST_ACT,NEPA_TO_FIRST_ACT,NEPA_TO_CONTRACT
27372,"Smoky AOPE (Aspen, Oak & Pine Enhancement)",R5,5.0,50651.0,Almanor Ranger District (11050651),12/19/2008,2009-09-30,2009.0,2010-04-29,2010.0,DM,0.0,0.0,0.0,211.0,1.0,0.0,1.0,2010-04-29,5.0,2013-05-17,2019-09-30,2327.0,0.9565217391304348,2010-11-29,2019-09-30,2011.0,2019.0,2011.0,2019.0,2013.0,2019.0,8.0,0.0,878.0,478.0,23.0,6.0,0.0,0.0,9.0,1.0,4.0,0.0,3.0,0.0,5.0,0.45454545454545453,1.2727272727272727,Burning of Piled Material,Watershed Resource Non-Structural Improvements Riparian,5.0,1.4239032454127063,0.8847208298077228,6.0,1.7014688682336978,0.9496078561073507,3652.0,3441.0,1114.0,214.0
27377,Reforestation in Filaree Flat,R5,5.0,50254.0,Descanso Ranger District (11050254),12/20/2008,2009-01-01,2009.0,2009-02-13,2009.0,DM,0.0,0.0,0.0,43.0,0.0,0.0,1.0,2009-02-13,5.0,2015-06-25,2015-06-25,0.0,1.0,2015-06-25,2015-06-25,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,0.0,0.0,10.5,10.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Tree Release and Weed,Tree Release and Weed,1.0,-0.0,,0.0,0.0,-0.0,2366.0,2323.0,2323.0,2323.0
27385,Munising RD Stand Improvement Project,R9,9.0,91003.0,Munising Ranger District (11091003),12/22/2008,2009-02-24,2009.0,2009-04-06,2009.0,DM,0.0,1.0,0.0,41.0,0.0,1.0,0.0,2009-04-06,9.0,2009-11-18,2011-09-15,666.0,1.0,2009-11-18,2011-09-15,2010.0,2011.0,2009.0,2011.0,2010.0,2011.0,2.0,0.0,95.8,95.8,6.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.16666666666666666,0.16666666666666666,Precommercial Thin,Precommercial Thin,2.0,0.45056120886630463,0.6500224216483541,1.0,-0.0,,933.0,892.0,226.0,226.0
27389,Forest Creek Plantation Thin,R5,5.0,51652.0,Calaveras Ranger District (11051652),12/22/2008,2009-09-24,2009.0,2009-09-24,2009.0,DM,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2009-09-24,5.0,2013-09-30,2013-09-30,0.0,0.25,2009-10-15,2013-09-22,2010.0,2013.0,2008.0,2008.0,2013.0,2013.0,0.0,0.0,501.4,498.9,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,5.0,Inland Fish habitat non-structural maintenance - Length,Commercial Thin,3.0,1.0397207708399179,0.946394630357186,1.0,-0.0,,1467.0,1467.0,1467.0,21.0
27404,Styx Creek Aspen Release/Regeneration,R6,6.0,62105.0,Sullivan Lake Ranger District (11062105),12/22/2008,2009-03-11,2009.0,2010-04-02,2010.0,DM,0.0,0.0,0.0,387.0,0.0,0.0,1.0,2010-04-02,6.0,2011-09-30,2014-06-20,994.0,1.0,2011-09-29,2014-06-20,2011.0,2014.0,2011.0,2014.0,2011.0,2014.0,3.0,0.0,177.0,177.0,9.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1111111111111111,0.2222222222222222,Burning of Piled Material,Site Preparation for Natural Regeneration - Burning,2.0,0.6365141682948128,0.9182958340544894,1.0,-0.0,,1927.0,1540.0,546.0,545.0
27408,Slate Creek Plantation Thinning,R6,6.0,62105.0,Sullivan Lake Ranger District (11062105),12/22/2008,2009-03-05,2009.0,2010-04-02,2010.0,DM,0.0,0.0,0.0,393.0,0.0,1.0,0.0,2010-04-02,6.0,2011-04-14,2013-12-12,973.0,1.0,2010-10-25,2013-12-12,2011.0,2014.0,2011.0,2011.0,2011.0,2014.0,0.0,0.0,230.0,230.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.5,Commercial Thin,Commercial Thin,2.0,0.6931471805599453,1.0,1.0,-0.0,,1743.0,1350.0,377.0,206.0
27411,Geophysical Stewardship II,R6,6.0,62103.0,Newport Ranger District (11062103),12/22/2008,2009-03-25,2009.0,2009-09-02,2009.0,DM,0.0,0.0,0.0,161.0,1.0,1.0,1.0,2009-09-02,6.0,2020-06-28,2021-10-19,478.0,1.0,2019-12-31,2021-10-19,2020.0,2022.0,2020.0,2021.0,2020.0,2022.0,1.0,0.0,90.0,90.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.6666666666666666,Burning of Piled Material,"Piling of Fuels, Hand or Machine ",2.0,0.6365141682948128,0.9182958340544894,1.0,-0.0,,4591.0,4430.0,3952.0,3772.0
27430,Two Bit Vegetation Management Project,R5,5.0,50552.0,Happy Camp Ranger District (11050552),12/23/2008,2009-02-12,2009.0,2012-10-23,2013.0,ROD,1.0,0.0,0.0,1349.0,1.0,1.0,1.0,2012-10-23,5.0,2012-10-23,2021-10-12,3276.0,0.6292134831460674,2012-10-23,2020-09-09,2013.0,2020.0,2012.0,2031.0,2013.0,2022.0,19.0,-0.011247443762781187,12893.3,5522.900000000001,712.0,444.0,40.0,0.0,195.0,13.0,0.0,0.0,20.0,0.0,5.0,0.42535787321063395,1.5915178571428572,"Piling of Fuels, Hand or Machine ",Commercial Thin,5.0,0.9843768089927685,0.6116277001975213,126.0,4.459466724583869,0.9220857696847676,4625.0,3276.0,0.0,0.0
27431,Panther Fire Salvage,R5,5.0,50552.0,Happy Camp Ranger District (11050552),12/23/2008,2009-01-15,2009.0,2009-08-10,2009.0,DN,1.0,0.0,1.0,207.0,1.0,1.0,0.0,2009-08-10,5.0,2012-04-01,2012-04-01,0.0,1.0,2012-04-01,2012-04-01,2012.0,2012.0,2012.0,2012.0,2012.0,2012.0,0.0,0.0,11.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Tree Release and Weed,Tree Release and Weed,1.0,-0.0,,1.0,-0.0,,1172.0,965.0,965.0,965.0
27436,Bluebird Mine (Canyon Creek) Wildlife Habitat Enhancement Project,R5,5.0,51456.0,Weaverville Ranger District (11051456),12/24/2008,2011-03-24,2011.0,2011-05-12,2011.0,DM,0.0,1.0,0.0,49.0,0.0,0.0,1.0,2011-05-12,5.0,2013-10-18,2013-10-18,0.0,1.0,2013-10-18,2013-10-18,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Underburn - Low Intensity (Majority of Unit),Underburn - Low Intensity (Majority of Unit),1.0,-0.0,,1.0,-0.0,,939.0,890.0,890.0,890.0
27438,Tuskegee Prescribed Burning,R8,8.0,80107.0,Tuskegee Ranger District (11080107),12/24/2008,2009-07-02,2009.0,2010-01-05,2010.0,DM,0.0,0.0,0.0,187.0,1.0,0.0,0.0,2010-01-05,8.0,2010-03-06,2022-02-19,4368.0,0.8222222222222222,2010-03-06,2022-02-19,2010.0,2022.0,2009.0,2023.0,2010.0,2022.0,14.0,0.0,18056.0,13332.0,45.0,40.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.02702702702702703,0.02702702702702703,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,3.0,0.4044323651250528,0.36813020325429074,24.0,3.0632288289469605,0.9638693969546721,4615.0,4428.0,60.0,60.0
27451,Precommercial Thinning 2009,R6,6.0,60900.0,Olympic National Forest All Units (11060900),12/29/2008,2009-01-01,2009.0,2009-06-23,2009.0,DM,0.0,0.0,0.0,173.0,0.0,0.0,1.0,2009-06-23,6.0,2009-12-15,2016-11-10,2522.0,1.0,2009-09-02,2016-08-06,2009.0,2016.0,2009.0,2016.0,2010.0,2017.0,7.0,0.0,1023.0,1023.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0571428571428572,Precommercial Thin,Precommercial Thin,1.0,-0.0,,0.0,0.0,-0.0,2870.0,2697.0,175.0,71.0
27456,PIUTE FIRE RESTORATION PROJECT,R5,5.0,51354.0,Kern River Ranger District (11051354),12/29/2008,2009-01-22,2009.0,2010-04-16,2010.0,ROD,1.0,0.0,0.0,449.0,1.0,1.0,1.0,2010-04-16,5.0,2011-08-10,2012-05-15,279.0,0.9333333333333333,2011-08-10,2012-05-15,2011.0,2012.0,2010.0,2012.0,2011.0,2012.0,2.0,-9.357142857142858,1235.1,939.1,15.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142857,0.2857142857142857,Site Preparation for Planting - Mechanical,Plant Trees,2.0,0.5004024235381879,0.7219280948873623,10.0,2.1682234916146403,0.9416474979412398,1209.0,760.0,481.0,481.0
27458,Eastside Stewardship Biomass Project,R6,6.0,60705.0,Crooked River Natl Grassland (11060705),12/29/2008,2009-09-08,2009.0,2010-09-15,2010.0,DM,0.0,1.0,0.0,372.0,1.0,0.0,0.0,2010-09-15,6.0,2015-03-19,2015-03-19,0.0,1.0,2015-03-19,2015-03-19,2015.0,2015.0,2013.0,2015.0,2015.0,2015.0,2.0,0.0,166.0,166.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,Jackpot Burning - Scattered concentrations,Jackpot Burning - Scattered concentrations,1.0,-0.0,,1.0,-0.0,,2018.0,1646.0,1646.0,1646.0
27460,Calapooya Divide Meadow Restoration,R6,6.0,61810.0,Middle Fork Ranger District (11061810),12/29/2008,2010-01-04,2010.0,2010-04-28,2010.0,DM,0.0,1.0,0.0,114.0,0.0,0.0,1.0,2010-04-28,6.0,2011-08-31,2013-09-18,749.0,0.8,2011-08-31,2013-09-18,2011.0,2013.0,2011.0,2013.0,2011.0,2013.0,2.0,0.0,113.0,103.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Thinning for Hazardous Fuels Reduction,Precommercial Thin,2.0,0.5004024235381879,0.7219280948873623,4.0,1.3321790402101223,0.9609640474436812,1353.0,1239.0,490.0,490.0
27465,Clints Well Forest Restoration Project,R3,3.0,30407.0,Mogollon Rim Ranger District (11030407),12/30/2008,2009-10-23,2010.0,2013-02-06,2013.0,DN,1.0,0.0,0.0,1202.0,1.0,1.0,1.0,2013-02-06,3.0,2016-09-20,2021-02-12,1606.0,0.1172680412371134,2016-09-20,2021-02-12,2016.0,2021.0,2012.0,2027.0,2016.0,2021.0,15.0,8.833333333333334,61532.9,14959.9,776.0,156.0,13.0,0.0,598.0,0.0,0.0,9.0,0.0,0.0,4.0,0.07936507936507936,1.4065934065934067,Stocking Survey,Commercial Thin,4.0,0.6435028154970956,0.4641891603578728,88.0,4.02161121796467,0.8982150292915484,4130.0,2928.0,1322.0,1322.0
27475,Post-Fire Rehabilitation Projects,R3,3.0,30304.0,Mountainair Ranger District (11030304),12/30/2008,2009-01-30,2009.0,2009-02-23,2009.0,DM,0.0,0.0,0.0,24.0,0.0,0.0,1.0,2009-02-23,3.0,2009-07-10,2013-09-30,1543.0,1.0,2009-06-25,2010-11-05,2009.0,2011.0,2009.0,2011.0,2009.0,2013.0,2.0,0.0,1346.0,1346.0,19.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.21052631578947367,Plantation Survival Survey,Thinning for Hazardous Fuels Reduction,2.0,0.20619205063323187,0.2974722489192897,1.0,-0.0,,1704.0,1680.0,137.0,122.0
27488,Little Draw Aspen Restoration,R3,3.0,30407.0,Mogollon Rim Ranger District (11030407),12/31/2008,2009-01-08,2009.0,2009-06-17,2009.0,DM,0.0,0.0,0.0,160.0,0.0,0.0,1.0,2009-06-17,3.0,2009-09-14,2009-09-14,0.0,1.0,2009-09-14,2009-09-14,2009.0,2009.0,2009.0,2009.0,2009.0,2009.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Improvement Cut,Improvement Cut,1.0,-0.0,,1.0,-0.0,,249.0,89.0,89.0,89.0
27521,Baldwin Lake Fuels Reduction,R5,5.0,51252.0,Big Bear Ranger District (11051252),12/31/2008,2009-07-17,2009.0,2013-03-13,2013.0,DN,0.0,1.0,0.0,1335.0,1.0,0.0,0.0,2013-03-13,5.0,2017-11-28,2022-04-28,1612.0,0.8789808917197452,2016-06-12,2022-04-28,2016.0,2022.0,2016.0,2022.0,2018.0,2022.0,6.0,-3.524137931034483,6422.0,5546.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2827586206896552,0.7971014492753623,Burning of Piled Material,Thinning for Hazardous Fuels Reduction,1.0,-0.0,,1.0,-0.0,,4668.0,3333.0,1721.0,1187.0
27522,Bluff Mesa Hazardous Fuels Reduction,R5,5.0,51252.0,Big Bear Ranger District (11051252),12/31/2008,2009-09-18,2009.0,2011-10-25,2012.0,DN,0.0,1.0,0.0,767.0,1.0,0.0,0.0,2011-10-25,5.0,2013-12-09,2020-06-05,2370.0,0.8986486486486487,2013-09-17,2020-06-05,2013.0,2020.0,2013.0,2020.0,2014.0,2020.0,7.0,0.0030075187969924705,5746.299999999999,4947.3,148.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2030075187969924,1.2255639097744362,Thinning for Hazardous Fuels Reduction,Broadcast Burning - Covers a majority of the unit,1.0,-0.0,,1.0,-0.0,,3913.0,3146.0,776.0,693.0
27526,Landscape Scale Vegetation Management in Catalina-Rincon Mountains (FireScape),R3,3.0,30505.0,Santa Catalina Ranger District (11030505),01/06/2009,2011-05-25,2011.0,2018-03-24,2018.0,DN,0.0,0.0,0.0,2495.0,1.0,0.0,1.0,2018-03-24,3.0,2019-12-09,2022-01-31,784.0,0.8571428571428571,2019-10-01,2022-01-31,2020.0,2022.0,2020.0,2022.0,2020.0,2022.0,2.0,-28.0,20265.0,20069.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Burning of Piled Material,Precommercial Thin,2.0,0.410116318288409,0.5916727785823274,4.0,1.1537419427010902,0.8322488896002307,3904.0,1409.0,625.0,556.0
27528,Terrestrial Invasive Plant Species Treatment Project,R5,5.0,51900.0,Lake Tahoe Basin Mgt Unit (11051900),01/06/2009,2009-10-16,2010.0,2010-10-14,2011.0,DN,0.0,0.0,0.0,363.0,0.0,0.0,1.0,2010-10-14,5.0,2011-06-15,2021-09-24,3754.0,1.0,2011-06-15,2021-08-26,2011.0,2021.0,2003.0,2021.0,2011.0,2021.0,18.0,-0.6563674321503149,1434.4000000000003,805.6,958.0,0.0,958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.032359081419624215,0.032359081419624215,Invasives - Mechanical /Physical,Invasives - Mechanical /Physical,1.0,-0.0,,387.0,5.694621952611417,0.9557260930515806,4361.0,3998.0,244.0,244.0
27532,Compartment 36 Restoration Project,R8,8.0,80706.0,Delta Ranger District (11080706),01/07/2009,2009-01-13,2009.0,2009-04-23,2009.0,DN,0.0,0.0,0.0,100.0,0.0,0.0,1.0,2009-04-23,8.0,2009-07-15,2010-02-26,226.0,1.0,2009-07-15,2010-02-24,2009.0,2010.0,2009.0,2010.0,2009.0,2010.0,1.0,0.0,68.0,68.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Plant Trees,Site Preparation for Planting - Chemical,1.0,-0.0,,1.0,-0.0,,409.0,309.0,83.0,83.0
27538,Shoal Creek Pre-commercial Thinning and Release,R8,8.0,80105.0,Shoal Creek Ranger District (11080105),01/08/2009,2009-01-12,2009.0,2009-02-17,2009.0,DM,0.0,1.0,0.0,36.0,0.0,0.0,1.0,2009-02-17,8.0,2009-06-01,2009-07-28,57.0,1.0,2009-06-01,2009-07-28,2009.0,2009.0,2009.0,2009.0,2009.0,2009.0,0.0,0.0,399.0,399.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Tree Release and Weed,Precommercial Thin,1.0,-0.0,,9.0,2.1972245773362196,1.0,197.0,161.0,104.0,104.0
27540,Caribou Fire Reforestation Project,R5,5.0,50554.0,Salmon River Ranger District (11050554),01/09/2009,2009-02-06,2009.0,2009-10-02,2010.0,DN,0.0,0.0,0.0,238.0,1.0,1.0,0.0,2009-10-02,5.0,2010-08-26,2021-05-02,3902.0,1.0,2010-08-10,2021-05-02,2010.0,2021.0,2010.0,2021.0,2010.0,2021.0,11.0,0.0,1224.0,1224.0,107.0,23.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,2.0,0.102803738317757,0.4953271028037383,Stocking Survey,Certification-Planted,2.0,0.5204458618524783,0.750844663945753,15.0,2.4572691446990778,0.9073942365244702,4468.0,4230.0,328.0,312.0
27549,White Thinning,R5,5.0,51653.0,Summit Ranger District (11051653),01/14/2009,2009-02-01,2009.0,2009-03-23,2009.0,DM,0.0,1.0,0.0,50.0,1.0,0.0,1.0,2009-03-23,5.0,,,,0.0,,,,,2017.0,2018.0,,,1.0,,518.5999999999999,0.0,10.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,,,Precommercial Thin,Precommercial Thin,2.0,0.5004024235381879,0.7219280948873623,9.0,2.1639556568820564,0.9848586617875463,,,,
27577,2009 Pine Fuel Reduction,R9,9.0,90503.0,Houston / Rolla / Cedar Creek Ranger District (11090503),01/23/2009,2009-02-05,2009.0,2009-05-20,2009.0,DN,0.0,0.0,0.0,104.0,1.0,0.0,0.0,2009-05-20,9.0,2011-11-01,2022-03-16,3788.0,0.8888888888888888,2011-11-01,2022-03-16,2012.0,2022.0,2005.0,2022.0,2012.0,2022.0,17.0,0.0,1475.0,1075.0,9.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.875,1.5,Underburn - Low Intensity (Majority of Unit),Broadcast Burning - Covers a majority of the unit,2.0,0.6365141682948128,0.9182958340544894,5.0,1.464816384890813,0.9101415926479804,4787.0,4683.0,895.0,895.0
27592,Honey Creek-Padus,R9,9.0,91304.0,Lakewood-Laona Ranger District (11091304),02/04/2009,2009-02-25,2009.0,2010-05-11,2010.0,ROD,0.0,0.0,0.0,440.0,0.0,1.0,0.0,2010-05-11,9.0,2014-06-05,2021-10-23,2697.0,0.4554753309265945,2014-06-05,2021-10-23,2014.0,2022.0,2014.0,2032.0,2014.0,2022.0,18.0,0.12266355140186916,36924.0,20312.5,1662.0,0.0,0.0,0.0,1466.0,0.0,26.0,170.0,0.0,0.0,3.0,0.1939252336448598,0.3949801849405548,Stocking Survey,Site Preparation for Natural Regeneration - Manual,3.0,0.4089384616044345,0.37223182902878904,155.0,4.964255869098949,0.9843024837317981,4623.0,4183.0,1486.0,1486.0
27641,Tanbark Fuelbreak Maintenance Project,R5,5.0,50152.0,San Gabriel River Ranger District (11050152),02/17/2009,2009-03-02,2009.0,2011-01-10,2011.0,DN,0.0,1.0,0.0,679.0,1.0,0.0,0.0,2011-01-10,5.0,2013-04-23,2019-06-26,2255.0,0.8571428571428571,2013-04-08,2020-05-14,2013.0,2020.0,2012.0,2020.0,2013.0,2019.0,8.0,-2.4885714285714284,1618.1,1531.0,35.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.17142857142857143,0.26666666666666666,Fuel Break,Invasives - Pesticide Application,2.0,0.12974069471942834,0.18717625687320819,3.0,0.7604390965940151,0.6921814951805472,3768.0,3089.0,834.0,819.0
27664,FISH LADDER Timber Sale,R10,10.0,100532.0,Hoonah Ranger District (11100532),02/24/2009,2009-03-06,2009.0,2010-03-19,2010.0,DM,0.0,0.0,0.0,378.0,0.0,1.0,0.0,2010-03-19,10.0,2014-07-31,2017-09-22,1149.0,1.0,2010-08-09,2017-09-22,2010.0,2017.0,2010.0,2017.0,2014.0,2017.0,7.0,0.0,93.0,93.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3333333333333333,Stocking Survey,Certification of Natural Regeneration without Site Prep,1.0,-0.0,,0.0,0.0,-0.0,3122.0,2744.0,1595.0,143.0
27665,LITTLE CEDAR Timber Sale,R10,10.0,100532.0,Hoonah Ranger District (11100532),02/24/2009,2009-03-06,2009.0,2010-03-19,2010.0,DM,0.0,0.0,0.0,378.0,0.0,1.0,0.0,2010-03-19,10.0,2011-07-28,2015-09-18,1513.0,1.0,2010-08-04,2015-09-18,2010.0,2015.0,2010.0,2015.0,2011.0,2015.0,5.0,0.0,42.0,42.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,Single-tree Selection Cut (UA/RH/FH),Certification of Natural Regeneration without Site Prep,1.0,-0.0,,0.0,0.0,-0.0,2387.0,2009.0,496.0,138.0
27684,Powell WUI,R1,1.0,11755.0,Powell Ranger District  (11010506),02/26/2009,2009-03-16,2009.0,2009-06-24,2009.0,DM,0.0,0.0,0.0,100.0,1.0,1.0,0.0,2009-06-24,1.0,2010-07-23,2017-09-30,2626.0,1.0,2010-07-23,2017-09-30,2010.0,2017.0,2010.0,2017.0,2010.0,2017.0,7.0,0.0,167.09999999999997,167.09999999999997,20.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,0.1,Post Treatment Exam Fuels Mgt ,Pruning to Raise Canopy Height and Discourage Crown Fire,2.0,0.6108643020548935,0.8812908992306927,4.0,1.2206072645530175,0.8804820237218407,3120.0,3020.0,394.0,394.0
27690,Castor Creek,R8,8.0,80602.0,Calcasieu Ranger District (11080602),02/27/2009,2010-09-26,2010.0,2012-05-04,2012.0,DN,0.0,0.0,0.0,586.0,1.0,0.0,0.0,2012-05-04,8.0,2018-12-06,2022-03-02,1182.0,0.22377622377622378,2017-06-27,2022-03-02,2017.0,2022.0,2017.0,2030.0,2019.0,2022.0,13.0,0.0,8555.0,3309.0,143.0,0.0,4.0,0.0,121.0,0.0,18.0,0.0,0.0,0.0,3.0,0.014285714285714285,1.09375,T&ES non-structural improvement,Commercial Thin,3.0,0.502267531631822,0.45718360955232024,27.0,2.454063473528462,0.7445949460792392,4175.0,3589.0,2407.0,1880.0
27691,Herbicide Control of Woody Vegetation on MPC/SMEPA Transmission Line Rights-of-Way,R8,8.0,80702.0,De Soto Ranger District (11080702),02/27/2009,2009-04-07,2009.0,2009-07-28,2009.0,DN,0.0,0.0,0.0,112.0,0.0,0.0,1.0,2009-07-28,8.0,2022-05-04,2022-05-04,0.0,0.0136986301369863,2022-03-30,2022-03-30,2022.0,2022.0,2021.0,2027.0,2022.0,2022.0,6.0,0.0,1813.0,61.0,73.0,0.0,9.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Tree Release and Weed,Tree Release and Weed,2.0,0.37342466675051483,0.5387379148665815,9.0,1.8745163260992102,0.8531291454839627,4775.0,4663.0,4663.0,4628.0
27694,Central Coast Ranger District-ODNRA Small Projects Program,R6,6.0,61208.0,Central Coast Ranger District/Oregon Dunes National Recreation Area (11061208),03/02/2009,2009-03-02,2009.0,2009-05-15,2009.0,DM,0.0,1.0,0.0,74.0,1.0,0.0,1.0,2009-05-15,6.0,2009-10-05,2022-03-02,4531.0,0.9622641509433962,2009-09-30,2022-03-02,2009.0,2022.0,2009.0,2022.0,2010.0,2022.0,13.0,-0.014000000000000004,937.5999999999999,833.9,53.0,0.0,7.0,0.0,1.0,0.0,45.0,0.0,0.0,0.0,3.0,0.02,0.09803921568627451,Invasives - Mechanical /Physical,Wildlife Habitat Rehabilitate openings,3.0,0.4812129874568089,0.4380189375454757,4.0,1.15374194270109,0.8322488896002306,4748.0,4674.0,143.0,138.0
27696,Forestwide Hazard Tree Removal and Fuels Reduction,R2,2.0,21500.0,White River National Forest All Units (11021500),03/02/2009,2009-02-13,2009.0,2009-09-28,2009.0,DN,0.0,0.0,0.0,227.0,1.0,0.0,1.0,2009-09-28,2.0,2009-09-30,2017-11-30,2983.0,0.9632352941176471,2009-09-30,2017-11-30,2009.0,2018.0,2009.0,2018.0,2009.0,2018.0,9.0,-0.014705882352941176,16294.4,16288.4,408.0,184.0,0.0,39.0,171.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0024509803921568627,1.2926208651399491,Layout and Design,"Salvage Cut (intermediate treatment, not regeneration)",4.0,1.0637221881892647,0.7673133628921044,79.0,3.787931346821759,0.8669130459316652,3212.0,2985.0,2.0,2.0
27708,Henrie Knolls Fuels Treatment,R4,4.0,40702.0,Cedar City Ranger District (11040702),03/03/2009,2009-03-26,2009.0,2009-05-22,2009.0,DN,0.0,0.0,0.0,57.0,1.0,0.0,0.0,2009-05-22,4.0,2010-06-03,2016-11-28,2370.0,1.0,2010-06-03,2016-11-28,2010.0,2017.0,2007.0,2013.0,2010.0,2017.0,6.0,0.0,823.0,823.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,"Piling of Fuels, Hand or Machine ",Broadcast Burning - Covers a majority of the unit,1.0,-0.0,,2.0,0.5004024235381879,0.7219280948873623,2804.0,2747.0,377.0,377.0
27712,Westside Fire Reforestation,R5,5.0,51452.0,Hayfork Ranger District (11051452),03/03/2009,2009-03-12,2009.0,2009-07-31,2009.0,DM,0.0,0.0,0.0,141.0,1.0,0.0,1.0,2009-07-31,5.0,2009-08-18,2019-08-28,3662.0,0.9026004728132387,2009-08-06,2019-08-28,2009.0,2019.0,2001.0,2024.0,2009.0,2019.0,23.0,0.00283975659229209,35487.899999999994,33537.6,2115.0,58.0,0.0,0.0,2056.0,1.0,0.0,0.0,0.0,0.0,3.0,0.10649087221095335,0.3750654793085385,Certification-Planted,Fill-in or Replant Trees,3.0,0.12974723812340114,0.11810102568641276,275.0,5.335277954718922,0.9498834582978479,3821.0,3680.0,18.0,6.0
